clamp_pressure,feedrate,X1_OutputCurrent,Y1_OutputCurrent,M1_CURRENT_FEEDRATE,S1_OutputCurrent,Machining_Process_Layer 1 Down,Z1_ActualPosition,Z1_CommandPosition,X1_DCBusVoltage,X1_OutputVoltage,S1_DCBusVoltage,Y1_DCBusVoltage,Y1_OutputVoltage,Machining_Process_Repositioning,X1_OutputPower,S1_ActualPosition,S1_CommandPosition,Machining_Process_Layer 2 Up,S1_ActualVelocity,S1_CurrentFeedback,S1_CommandVelocity,S1_OutputPower,tool_condition,experiment_id
4.0,20,328.0,332.0,50.0,331.0,False,119.0,119.0,2.79e-19,0.0,0.0,2.68e-19,0.0,False,-4.18e-07,-1160.0,-1160.0,False,0.001,-1.46,0.0,0.0,0,2
4.0,20,325.0,327.0,50.0,323.0,False,119.0,119.0,2.78e-19,0.0,2.78e-19,2.69e-19,0.0,False,0.0,905.0,905.0,False,-0.001,0.297,0.0,-1.71e-06,0,2
4.0,20,328.0,332.0,50.0,331.0,False,119.0,119.0,2.79e-19,0.0,0.0,2.68e-19,0.0,False,-4.18e-07,-1160.0,-1160.0,False,0.001,-1.46,0.0,0.0,0,2
4.0,20,328.0,332.0,50.0,331.0,False,119.0,119.0,2.79e-19,0.0,0.0,2.68e-19,0.0,False,0.0,-1160.0,-1160.0,False,0.00075,-1.52,0.0,-1.44e-05,0,2
4.0,20,328.0,332.0,50.0,331.0,False,119.0,119.0,2.79e-19,0.0,0.0,2.68e-19,0.0,False,0.0,-1160.0,-1160.0,False,0.00075,-1.52,0.0,-1.44e-05,0,2
4.0,20,325.0,327.0,50.0,323.0,False,119.0,119.0,2.78e-19,0.0,2.78e-19,2.69e-19,0.0,False,-4.11e-07,905.0,905.0,False,0.0,0.118,0.0,0.0,0,2
4.0,20,328.0,332.0,50.0,331.0,False,119.0,119.0,2.79e-19,0.0,0.0,2.68e-19,0.0,False,1.32e-06,-1160.0,-1160.0,False,0.0,-1.17,0.0,0.0,0,2
4.0,20,328.0,332.0,50.0,331.0,False,119.0,119.0,2.79e-19,0.0,0.0,2.68e-19,0.0,False,1.32e-06,-1160.0,-1160.0,False,0.0,-1.17,0.0,0.0,0,2
4.0,20,324.0,326.0,50.0,323.0,False,119.0,119.0,2.78e-19,0.0,2.78e-19,2.69e-19,0.0,False,-9.21e-08,905.0,905.0,False,-0.001,0.297,0.0,-1.22e-06,0,2
4.0,20,328.0,332.0,50.0,331.0,False,119.0,119.0,2.79e-19,0.0,0.0,2.68e-19,0.0,False,3.05e-07,-1160.0,-1160.0,False,0.0,-0.825,0.0,-6.13e-06,0,2
4.0,20,328.0,332.0,50.0,331.0,False,119.0,119.0,2.79e-19,0.0,0.0,2.68e-19,0.0,False,3.05e-07,-1160.0,-1160.0,False,0.0,-0.825,0.0,-6.13e-06,0,2
4.0,20,325.0,327.0,50.0,324.0,False,119.0,119.0,2.78e-19,0.0,2.78e-19,2.69e-19,0.0,False,-7.06e-07,905.0,905.0,False,0.0,-1.82,0.0,1.71e-07,0,2
4.0,20,325.0,325.0,20.0,322.0,False,27.5,27.5,0.138,32.5,0.921,0.0215,1.81,False,0.00589,1800.0,1800.0,False,53.3,25.4,53.3,0.176,0,2
4.0,20,325.0,325.0,20.0,321.0,False,27.5,27.5,0.163,31.9,0.923,0.108,9.75,False,0.00592,1800.0,1800.0,False,53.4,19.1,53.3,0.177,0,2
4.0,20,326.0,324.0,20.0,321.0,False,27.5,27.5,0.071,24.1,1.01,0.157,28.5,False,0.00192,1810.0,1810.0,False,53.3,23.7,53.3,0.193,0,2
4.0,20,326.0,325.0,20.0,322.0,False,27.5,27.5,0.0624,2.33,0.93,0.103,4.08,False,1.88e-05,1810.0,1810.0,False,53.3,21.3,53.3,0.179,0,2
4.0,20,326.0,324.0,20.0,321.0,False,27.5,27.5,0.0348,1.27,0.945,0.177,32.9,False,9.32e-06,1820.0,1820.0,False,53.4,23.0,53.3,0.181,0,2
4.0,20,327.0,325.0,20.0,321.0,False,27.5,27.5,0.0332,3.37,0.973,0.13,2.22,False,0.0,1820.0,1820.0,False,53.3,21.1,53.3,0.188,0,2
4.0,20,326.0,325.0,20.0,322.0,False,27.5,27.5,0.131,33.4,0.786,0.0303,1.9,False,0.00561,1830.0,1830.0,False,53.4,28.8,53.3,0.148,0,2
4.0,20,327.0,325.0,20.0,321.0,False,27.5,27.5,0.031,2.3,1.05,0.225,15.6,False,4.2e-06,1830.0,1830.0,False,53.3,25.3,53.3,0.202,0,2
4.0,20,326.0,324.0,20.0,321.0,False,27.5,27.5,0.143,25.8,0.951,0.151,30.3,False,0.0033,1840.0,1840.0,False,53.4,15.9,53.3,0.183,0,2
4.0,20,326.0,324.0,20.0,322.0,False,27.5,27.5,0.141,30.4,0.765,0.0802,16.0,False,0.00539,1840.0,1850.0,False,53.3,21.0,53.3,0.146,0,2
4.0,20,325.0,327.0,50.0,323.0,False,119.0,119.0,2.78e-19,0.0,2.78e-19,2.69e-19,0.0,False,0.0,905.0,905.0,False,0.001,0.297,0.0,0.0,0,2
4.0,20,328.0,332.0,50.0,331.0,False,119.0,119.0,2.79e-19,0.0,0.0,2.68e-19,0.0,False,3.94e-07,-1160.0,-1160.0,False,-0.001,-1.8,0.0,1.31e-05,0,2
4.0,20,328.0,332.0,50.0,331.0,False,119.0,119.0,2.79e-19,0.0,0.0,2.68e-19,0.0,False,3.94e-07,-1160.0,-1160.0,False,-0.001,-1.8,0.0,1.31e-05,0,2
4.0,20,325.0,326.0,50.0,323.0,False,119.0,119.0,2.78e-19,0.0,2.78e-19,2.69e-19,0.0,False,1.04e-06,905.0,905.0,False,0.0,-0.469,0.0,-1.84e-06,0,2
4.0,20,328.0,332.0,50.0,331.0,False,119.0,119.0,2.79e-19,0.0,0.0,2.68e-19,0.0,False,0.0,-1160.0,-1160.0,False,0.0,-1.46,0.0,0.0,0,2
4.0,20,328.0,332.0,50.0,331.0,False,119.0,119.0,2.79e-19,0.0,0.0,2.68e-19,0.0,False,0.0,-1160.0,-1160.0,False,0.0,-1.46,0.0,0.0,0,2
4.0,20,325.0,326.0,50.0,323.0,False,119.0,119.0,2.78e-19,0.0,2.78e-19,2.69e-19,0.0,False,1.16e-06,905.0,905.0,False,-0.001,0.297,0.0,5.54e-07,0,2
4.0,20,329.0,332.0,50.0,331.0,False,119.0,119.0,2.79e-19,0.0,0.0,2.68e-19,0.0,False,4.83e-07,-1160.0,-1160.0,False,-0.001,-1.58,0.0,1.37e-05,0,2
4.0,20,329.0,332.0,50.0,331.0,False,119.0,119.0,2.79e-19,0.0,0.0,2.68e-19,0.0,False,4.83e-07,-1160.0,-1160.0,False,-0.001,-1.58,0.0,1.37e-05,0,2
4.0,20,328.0,332.0,50.0,332.0,False,119.0,119.0,2.79e-19,0.0,0.0,2.68e-19,0.0,False,-8.37e-07,-1160.0,-1160.0,False,-0.002,-1.58,0.0,2.14e-05,0,2
4.0,20,328.0,332.0,50.0,332.0,False,119.0,119.0,2.79e-19,0.0,0.0,2.68e-19,0.0,False,-8.37e-07,-1160.0,-1160.0,False,-0.002,-1.58,0.0,2.14e-05,0,2
4.0,20,325.0,327.0,50.0,324.0,False,119.0,119.0,2.78e-19,0.0,2.78e-19,2.69e-19,0.0,False,0.0,905.0,905.0,False,0.0,0.68,0.0,0.0,0,2
4.0,20,325.0,327.0,50.0,323.0,False,119.0,119.0,2.78e-19,0.0,2.78e-19,2.69e-19,0.0,False,0.0,905.0,905.0,False,-0.001,0.59,0.0,2.51e-06,0,2
4.0,20,328.0,332.0,50.0,331.0,False,119.0,119.0,2.79e-19,0.0,0.0,2.68e-19,0.0,False,-7.35e-07,-1160.0,-1160.0,False,0.00075,-1.23,0.0,0.0,0,2
4.0,20,328.0,332.0,50.0,331.0,False,119.0,119.0,2.79e-19,0.0,0.0,2.68e-19,0.0,False,-7.35e-07,-1160.0,-1160.0,False,0.00075,-1.23,0.0,0.0,0,2
4.0,20,325.0,327.0,50.0,323.0,False,119.0,119.0,2.78e-19,0.0,2.78e-19,2.69e-19,0.0,False,1.89e-06,905.0,905.0,False,0.002,0.297,0.0,0.0,0,2
4.0,20,328.0,332.0,50.0,331.0,False,119.0,119.0,2.79e-19,0.0,0.0,2.68e-19,0.0,False,-8.8e-07,-1160.0,-1160.0,False,0.00075,-1.23,0.0,0.0,0,2
4.0,20,328.0,332.0,50.0,331.0,False,119.0,119.0,2.79e-19,0.0,0.0,2.68e-19,0.0,False,-8.8e-07,-1160.0,-1160.0,False,0.00075,-1.23,0.0,0.0,0,2
4.0,20,329.0,332.0,50.0,332.0,False,119.0,119.0,2.79e-19,0.0,0.0,2.68e-19,0.0,False,8.08e-07,-1160.0,-1160.0,False,0.001,-1.8,0.0,0.0,0,2
4.0,20,329.0,332.0,50.0,332.0,False,119.0,119.0,2.79e-19,0.0,0.0,2.68e-19,0.0,False,8.08e-07,-1160.0,-1160.0,False,0.001,-1.8,0.0,0.0,0,2
4.0,20,325.0,327.0,50.0,324.0,False,119.0,119.0,2.78e-19,0.0,2.78e-19,2.69e-19,0.0,False,0.0,905.0,905.0,False,0.001,0.118,0.0,0.0,0,2
4.0,20,325.0,327.0,50.0,324.0,False,119.0,119.0,2.78e-19,0.0,2.78e-19,2.69e-19,0.0,False,1.06e-06,905.0,905.0,False,0.0,0.59,0.0,0.0,0,2
4.0,20,329.0,333.0,50.0,332.0,False,119.0,119.0,2.79e-19,0.0,0.0,2.68e-19,0.0,False,7.31e-07,-1160.0,-1160.0,False,-0.00175,-0.54,0.0,6.31e-06,0,2
4.0,20,329.0,333.0,50.0,332.0,False,119.0,119.0,2.79e-19,0.0,0.0,2.68e-19,0.0,False,7.31e-07,-1160.0,-1160.0,False,-0.00175,-0.54,0.0,6.31e-06,0,2
4.0,20,328.0,332.0,50.0,331.0,False,119.0,119.0,2.79e-19,0.0,0.0,2.68e-19,0.0,False,-3.62e-07,-1160.0,-1160.0,False,0.0,-1.86,0.0,0.0,0,2
4.0,20,328.0,332.0,50.0,331.0,False,119.0,119.0,2.79e-19,0.0,0.0,2.68e-19,0.0,False,-3.62e-07,-1160.0,-1160.0,False,0.0,-1.86,0.0,0.0,0,2
4.0,20,325.0,327.0,50.0,323.0,False,119.0,119.0,2.78e-19,0.0,2.78e-19,2.69e-19,0.0,False,-3.66e-06,905.0,905.0,False,0.0,0.68,0.0,2.32e-06,0,2
4.0,20,328.0,332.0,50.0,331.0,False,119.0,119.0,2.79e-19,0.0,0.0,2.68e-19,0.0,False,0.0,-1160.0,-1160.0,False,-0.00075,-0.54,0.0,0.0,0,2
4.0,20,328.0,332.0,50.0,331.0,False,119.0,119.0,2.79e-19,0.0,0.0,2.68e-19,0.0,False,0.0,-1160.0,-1160.0,False,-0.00075,-0.54,0.0,0.0,0,2
4.0,20,325.0,327.0,50.0,323.0,False,119.0,119.0,2.78e-19,0.0,2.78e-19,2.69e-19,0.0,False,3.58e-06,905.0,905.0,False,0.0,-0.0861,0.0,2.16e-06,0,2
4.0,20,325.0,327.0,50.0,323.0,False,119.0,119.0,2.78e-19,0.0,2.78e-19,2.69e-19,0.0,False,0.0,905.0,905.0,False,-0.002,0.59,0.0,-1.18e-06,0,2
4.0,20,328.0,332.0,50.0,331.0,False,119.0,119.0,2.79e-19,0.0,0.0,2.68e-19,0.0,False,0.0,-1160.0,-1160.0,False,0.0,-1.58,0.0,7.48e-06,0,2
4.0,20,328.0,332.0,50.0,331.0,False,119.0,119.0,2.79e-19,0.0,0.0,2.68e-19,0.0,False,0.0,-1160.0,-1160.0,False,0.0,-1.58,0.0,7.48e-06,0,2
4.0,20,328.0,332.0,50.0,331.0,False,119.0,119.0,2.79e-19,0.0,0.0,2.68e-19,0.0,False,-4.74e-08,-1160.0,-1160.0,False,0.001,-1.8,0.0,0.0,0,2
4.0,20,328.0,332.0,50.0,331.0,False,119.0,119.0,2.79e-19,0.0,0.0,2.68e-19,0.0,False,-4.74e-08,-1160.0,-1160.0,False,0.001,-1.8,0.0,0.0,0,2
4.0,20,325.0,326.0,50.0,323.0,False,119.0,119.0,2.78e-19,0.0,2.78e-19,2.69e-19,0.0,False,-1.97e-06,905.0,905.0,False,0.0,0.59,0.0,1.78e-06,0,2
4.0,20,328.0,332.0,50.0,332.0,False,119.0,119.0,2.79e-19,0.0,0.0,2.68e-19,0.0,False,-7.46e-07,-1160.0,-1160.0,False,-0.001,-1.29,0.0,1.3e-05,0,2
4.0,20,328.0,332.0,50.0,332.0,False,119.0,119.0,2.79e-19,0.0,0.0,2.68e-19,0.0,False,-7.46e-07,-1160.0,-1160.0,False,-0.001,-1.29,0.0,1.3e-05,0,2
4.0,20,325.0,327.0,50.0,324.0,False,119.0,119.0,2.78e-19,0.0,2.78e-19,2.69e-19,0.0,False,-9.65e-07,905.0,905.0,False,0.001,0.68,0.0,0.0,0,2
4.0,20,328.0,332.0,50.0,331.0,False,119.0,119.0,2.79e-19,0.0,0.0,2.68e-19,0.0,False,0.0,-1160.0,-1160.0,False,0.00075,-1.52,0.0,-1.27e-05,0,2
4.0,20,328.0,332.0,50.0,331.0,False,119.0,119.0,2.79e-19,0.0,0.0,2.68e-19,0.0,False,0.0,-1160.0,-1160.0,False,0.00075,-1.52,0.0,-1.27e-05,0,2
4.0,20,325.0,327.0,50.0,323.0,False,119.0,119.0,2.78e-19,0.0,2.78e-19,2.69e-19,0.0,False,4.27e-07,905.0,905.0,False,0.0,0.207,0.0,4.41e-06,0,2
4.0,20,328.0,332.0,50.0,332.0,False,119.0,119.0,2.79e-19,0.0,0.0,2.68e-19,0.0,False,-5.19e-07,-1160.0,-1160.0,False,0.0,-1.58,0.0,0.0,0,2
4.0,20,328.0,332.0,50.0,332.0,False,119.0,119.0,2.79e-19,0.0,0.0,2.68e-19,0.0,False,-5.19e-07,-1160.0,-1160.0,False,0.0,-1.58,0.0,0.0,0,2
4.0,20,325.0,326.0,50.0,324.0,False,119.0,119.0,2.78e-19,0.0,2.78e-19,2.69e-19,0.0,False,-6.3e-07,905.0,905.0,False,-0.001,0.207,0.0,-3.88e-06,0,2
4.0,20,328.0,332.0,50.0,332.0,False,119.0,119.0,2.79e-19,0.0,0.0,2.68e-19,0.0,False,0.0,-1160.0,-1160.0,False,0.00075,-1.8,0.0,-6.77e-06,0,2
4.0,20,328.0,332.0,50.0,332.0,False,119.0,119.0,2.79e-19,0.0,0.0,2.68e-19,0.0,False,0.0,-1160.0,-1160.0,False,0.00075,-1.8,0.0,-6.77e-06,0,2
4.0,20,325.0,326.0,50.0,324.0,False,119.0,119.0,2.78e-19,0.0,2.78e-19,2.69e-19,0.0,False,0.0,905.0,905.0,False,0.00325,-0.176,0.0,3.88e-06,0,2
4.0,20,329.0,332.0,50.0,332.0,False,119.0,119.0,2.79e-19,0.0,0.0,2.68e-19,0.0,False,3.77e-07,-1160.0,-1160.0,False,0.001,-1.46,0.0,7.08e-06,0,2
4.0,20,329.0,332.0,50.0,332.0,False,119.0,119.0,2.79e-19,0.0,0.0,2.68e-19,0.0,False,3.77e-07,-1160.0,-1160.0,False,0.001,-1.46,0.0,7.08e-06,0,2
4.0,20,325.0,327.0,50.0,324.0,False,119.0,119.0,2.78e-19,0.0,2.78e-19,2.69e-19,0.0,False,0.0,905.0,905.0,False,-0.001,0.297,0.0,0.0,0,2
4.0,20,328.0,332.0,50.0,331.0,False,119.0,119.0,2.79e-19,0.0,0.0,2.68e-19,0.0,False,4.69e-07,-1160.0,-1160.0,False,-0.00075,-1.23,0.0,0.0,0,2
4.0,20,328.0,332.0,50.0,331.0,False,119.0,119.0,2.79e-19,0.0,0.0,2.68e-19,0.0,False,4.69e-07,-1160.0,-1160.0,False,-0.00075,-1.23,0.0,0.0,0,2
4.0,20,325.0,327.0,50.0,324.0,False,119.0,119.0,2.78e-19,0.0,2.78e-19,2.69e-19,0.0,False,-8.48e-07,905.0,905.0,False,-0.001,0.207,0.0,0.0,0,2
4.0,20,329.0,328.0,6.0,329.0,False,119.0,119.0,0.023,1.66,2.7e-19,0.019,0.413,False,1.66e-06,220.0,220.0,False,0.00325,-0.309,0.0,-2.72e-06,0,2
4.0,20,329.0,328.0,6.0,329.0,False,119.0,119.0,0.0181,1.27,2.7e-19,0.015,0.245,False,0.0,220.0,220.0,False,0.001,-0.537,0.0,0.0,0,2
4.0,20,329.0,328.0,6.0,329.0,False,119.0,119.0,0.025,1.47,2.7e-19,0.0283,0.63,False,9.68e-07,220.0,220.0,False,0.001,-0.219,0.0,0.0,0,2
4.0,20,329.0,328.0,6.0,329.0,False,119.0,119.0,0.0171,1.23,2.7e-19,0.016,0.608,False,0.0,220.0,220.0,False,0.001,-0.309,0.0,0.0,0,2
4.0,20,329.0,328.0,6.0,329.0,False,119.0,119.0,0.0234,2.86,2.7e-19,0.0165,0.789,False,-1.52e-06,220.0,220.0,False,0.0,-0.333,0.0,-4.81e-06,0,2
4.0,20,329.0,328.0,6.0,329.0,False,119.0,119.0,0.0198,0.62,2.7e-19,0.0167,0.308,False,0.0,220.0,220.0,False,-0.001,-0.219,0.0,9.72e-07,0,2
4.0,20,329.0,328.0,6.0,329.0,False,119.0,119.0,0.0211,0.855,2.7e-19,0.0176,1.26,False,1.38e-06,220.0,220.0,False,0.001,-0.536,0.0,-3.98e-06,0,2
4.0,20,329.0,328.0,6.0,329.0,False,119.0,119.0,0.0303,1.55,2.7e-19,0.0186,3.12,False,-1.33e-06,220.0,220.0,False,0.00125,-0.219,0.0,0.0,0,2
4.0,20,329.0,327.0,6.0,329.0,False,119.0,119.0,0.02,1.03,2.7e-19,0.0144,1.47,False,-1.29e-06,220.0,220.0,False,0.0,-0.129,0.0,-1.31e-06,0,2
4.0,20,329.0,328.0,6.0,329.0,False,119.0,119.0,0.0208,1.28,2.7e-19,0.0149,1.88,False,1.53e-06,220.0,220.0,False,0.001,-0.219,0.0,0.0,0,2
4.0,20,329.0,328.0,6.0,329.0,False,119.0,119.0,0.0212,3.26,2.7e-19,0.0157,1.02,False,-1.48e-06,220.0,220.0,False,-0.001,-0.219,0.0,0.0,0,2
4.0,20,329.0,328.0,50.0,329.0,False,55.5,55.5,0.0529,4.0,2.72e-19,0.0242,0.938,False,3.25e-05,-2130.0,-2130.0,False,0.0,-0.781,0.0,0.0,0,2
4.0,20,329.0,328.0,50.0,329.0,False,55.5,55.5,0.0535,3.36,2.72e-19,0.0188,1.38,False,2.45e-05,-2130.0,-2130.0,False,0.0,-0.492,0.0,0.0,0,2
4.0,20,329.0,328.0,50.0,329.0,False,55.5,55.5,0.0355,5.11,2.72e-19,0.0178,0.702,False,-1.82e-05,-2130.0,-2130.0,False,0.0,-0.203,0.0,-1.95e-06,0,2
4.0,20,329.0,328.0,50.0,329.0,False,55.5,55.5,0.0532,2.95,2.72e-19,0.0214,1.36,False,2.46e-05,-2130.0,-2130.0,False,0.001,-0.709,0.0,0.0,0,2
4.0,20,329.0,328.0,50.0,329.0,False,55.5,55.5,0.0514,4.08,2.72e-19,0.0226,1.25,False,2.37e-05,-2130.0,-2130.0,False,0.001,-1.86,0.0,0.0,0,2
4.0,20,330.0,328.0,50.0,329.0,False,55.5,55.5,0.0341,2.43,2.72e-19,0.0229,1.55,False,0.0,-2130.0,-2130.0,False,0.001,-0.998,0.0,1.95e-06,0,2
4.0,20,329.0,328.0,50.0,329.0,False,55.5,55.5,0.0524,3.61,2.72e-19,0.0199,1.1,False,2.41e-05,-2130.0,-2130.0,False,0.0,-0.492,0.0,7.9e-07,0,2
4.0,20,329.0,328.0,50.0,329.0,False,55.5,55.5,0.0348,2.77,2.72e-19,0.0215,1.25,False,0.0,-2130.0,-2130.0,False,0.0,0.303,0.0,2.3e-06,0,2
4.0,20,329.0,328.0,50.0,329.0,False,55.5,55.5,0.0589,2.61,2.72e-19,0.0201,0.932,False,3.56e-05,-2130.0,-2130.0,False,0.0,-0.781,0.0,5.95e-06,0,2
4.0,20,329.0,328.0,50.0,329.0,False,55.5,55.5,0.0561,3.41,2.72e-19,0.0179,0.756,False,4.13e-05,-2130.0,-2130.0,False,-0.00075,-0.709,0.0,-1.43e-06,0,2
4.0,20,329.0,328.0,6.0,329.0,False,119.0,119.0,0.0216,1.78,2.7e-19,0.0151,1.09,False,-1.67e-06,220.0,220.0,False,0.0,-0.626,0.0,-1.68e-06,0,2
4.0,20,329.0,328.0,6.0,329.0,False,119.0,119.0,0.0241,2.73,2.7e-19,0.0152,0.576,False,0.0,220.0,220.0,False,-0.001,-0.0153,0.0,1.75e-06,0,2
4.0,20,329.0,328.0,6.0,329.0,False,119.0,119.0,0.0301,0.881,2.7e-19,0.0178,0.264,False,0.0,220.0,220.0,False,0.0,-0.423,0.0,0.0,0,2
4.0,20,329.0,328.0,6.0,329.0,False,119.0,119.0,0.0198,1.54,2.7e-19,0.0135,2.01,False,0.0,220.0,220.0,False,0.002,-0.219,0.0,0.0,0,2
4.0,20,329.0,328.0,6.0,329.0,False,119.0,119.0,0.0194,1.11,2.7e-19,0.0199,3.15,False,0.0,220.0,220.0,False,0.0,-0.423,0.0,-1.62e-06,0,2
4.0,20,329.0,328.0,6.0,329.0,False,119.0,119.0,0.0189,1.13,2.7e-19,0.0146,1.42,False,-1.09e-06,220.0,220.0,False,-0.001,-0.333,0.0,1.08e-06,0,2
4.0,20,329.0,328.0,6.0,329.0,False,119.0,119.0,0.018,1.21,2.7e-19,0.0183,1.04,False,8.49e-07,220.0,220.0,False,0.001,-0.243,0.0,-1.23e-06,0,2
4.0,20,329.0,328.0,6.0,329.0,False,119.0,119.0,0.0253,2.13,2.7e-19,0.0289,1.03,False,1.76e-06,220.0,220.0,False,0.0,-0.626,0.0,1.63e-06,0,2
4.0,20,329.0,328.0,6.0,329.0,False,119.0,119.0,0.021,1.94,2.7e-19,0.0166,1.6,False,-3.53e-06,220.0,220.0,False,0.001,-0.423,0.0,0.0,0,2
4.0,20,329.0,328.0,6.0,329.0,False,119.0,119.0,0.019,0.356,2.7e-19,0.0128,1.86,False,1.61e-06,220.0,220.0,False,0.003,-0.626,0.0,1.75e-06,0,2
4.0,20,328.0,332.0,50.0,331.0,False,119.0,119.0,2.79e-19,0.0,0.0,2.68e-19,0.0,False,-3.62e-07,-1160.0,-1160.0,False,-0.00175,-1.29,0.0,1.46e-05,0,2
4.0,20,328.0,332.0,50.0,331.0,False,119.0,119.0,2.79e-19,0.0,0.0,2.68e-19,0.0,False,-3.62e-07,-1160.0,-1160.0,False,-0.00175,-1.29,0.0,1.46e-05,0,2
4.0,20,325.0,326.0,50.0,324.0,False,119.0,119.0,2.78e-19,0.0,2.78e-19,2.69e-19,0.0,False,-1.21e-06,905.0,905.0,False,0.00125,-0.469,0.0,0.0,0,2
4.0,20,325.0,327.0,50.0,323.0,False,119.0,119.0,2.78e-19,0.0,2.78e-19,2.69e-19,0.0,False,1.72e-06,905.0,905.0,False,0.00325,0.207,0.0,3.99e-06,0,2
4.0,20,328.0,332.0,50.0,331.0,False,119.0,119.0,2.79e-19,0.0,0.0,2.68e-19,0.0,False,1.06e-06,-1160.0,-1160.0,False,0.00075,-1.8,0.0,0.0,0,2
4.0,20,328.0,332.0,50.0,331.0,False,119.0,119.0,2.79e-19,0.0,0.0,2.68e-19,0.0,False,1.06e-06,-1160.0,-1160.0,False,0.00075,-1.8,0.0,0.0,0,2
4.0,20,325.0,327.0,50.0,324.0,False,119.0,119.0,2.78e-19,0.0,2.78e-19,2.69e-19,0.0,False,-1.72e-06,905.0,905.0,False,-0.001,0.297,0.0,-9.66e-07,0,2
